week,producer_code,product_id,Product,quantity.x,cost.x,price.x,quantity.y,cost.y,price.y,undelivered,unplanned,discrepancy,Category,Category,Category 2,Category 3,Owns Land,Owns Water
8/14/22,LFF,3153,"Peppers, Jalapeno",10,30,33.3,19,30,33.3,0,0,90.00%,Peppers, Jalapeno,,,FALSE,TRUE
8/14/22,LFF,3828,"Peppers, Bell",25,40.75,45.23,22,40.75,45.23,0,0,-12.00%,Peppers, Bell,,,FALSE,TRUE
8/14/22,LOF,3362,"Cucumbers, Pickling",11,24,26.64,11,24,26.64,0,0,0.00%,Cucumbers, Pickling,,,FALSE,FALSE
8/14/22,LOF,3364,"Greens, Mustard",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
8/14/22,LVO,3138,"Greens, Collards",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Collards,,,TRUE,TRUE
8/14/22,MFP,3153,"Peppers, Jalapeno",10,30,33.3,10,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,FALSE,FALSE
8/14/22,MFP,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/14/22,MHA,3362,"Cucumbers, Pickling",11,24,26.64,11,24,26.64,0,0,0.00%,Cucumbers, Pickling,,,FALSE,FALSE
8/14/22,MHA,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/14/22,MLG,3364,"Greens, Mustard",10,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/14/22,MLG,3702,"Greens, Malabar",14,36.5,40.52,14,36.5,40.52,0,0,0.00%,Greens, Malabar,,,FALSE,FALSE
8/14/22,MLG,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
8/14/22,MLG,3854,"Greens, Pumpkin Vine",14,36.5,40.52,14,36.5,40.52,0,0,0.00%,Greens, Pumpkin Vine,,,FALSE,FALSE
8/14/22,MMO,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/14/22,PBY,3089,Melon Watermelon Red Seeded Organic,10,30.75,34.13,NA,NA,NA,1,0,NA,Melon Watermelon Red Seeded Organic,,,,FALSE,FALSE
8/14/22,PBY,3202,"Tomatoes, Slicers",15,46,51.06,NA,NA,NA,1,0,NA,Tomatoes, Slicers,,,FALSE,FALSE
8/14/22,PBY,3668,"Eggplant, Japanese",10,34.25,38.02,10,34.25,38.02,0,0,0.00%,Eggplant, Japanese,,,FALSE,FALSE
8/14/22,PBY,3717,"Eggplant, Globe",15,37,41.07,15,37,41.07,0,0,0.00%,Eggplant, Globe,,,FALSE,FALSE
8/14/22,PLT,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/14/22,PLT,3668,"Eggplant, Japanese",10,34.25,38.02,10,34.25,38.02,0,0,0.00%,Eggplant, Japanese,,,FALSE,FALSE
8/14/22,PLT,3702,"Greens, Malabar",12,36.5,40.52,12,36.5,40.52,0,0,0.00%,Greens, Malabar,,,FALSE,FALSE
8/14/22,PLT,3853,"Greens, Eggplant Leaves - 12 bunch",20,36.5,40.52,20,36.5,40.52,0,0,0.00%,Greens, Eggplant Leaves - 12 bunch,,,FALSE,FALSE
8/14/22,PLT,3854,"Greens, Pumpkin Vine",26,36.5,40.52,14,36.5,40.52,0,0,-46.20%,Greens, Pumpkin Vine,,,FALSE,FALSE
8/14/22,PZM,3828,"Peppers, Bell",5,40.75,45.23,13,40.75,45.23,0,0,160.00%,Peppers, Bell,,,FALSE,TRUE
8/14/22,RSV,3362,"Cucumbers, Pickling",11,24,26.64,NA,NA,NA,1,0,NA,Cucumbers, Pickling,,,FALSE,FALSE
8/14/22,SXF,3826,"Greens, Sweet Potato Leaves",50,35.25,39.13,50,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
8/14/22,TXI,3362,"Cucumbers, Pickling",11,24,26.64,10,24,26.64,0,0,-9.10%,Cucumbers, Pickling,,,FALSE,FALSE
8/14/22,TXI,3702,"Greens, Malabar",12,36.5,40.52,12,36.5,40.52,0,0,0.00%,Greens, Malabar,,,FALSE,FALSE
8/14/22,TXI,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
8/14/22,TXI,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,FALSE,FALSE
8/14/22,YMF,3668,"Eggplant, Japanese",10,34.25,38.02,10,34.25,38.02,0,0,0.00%,Eggplant, Japanese,,,FALSE,TRUE
8/14/22,YMF,3702,"Greens, Malabar",14,36.5,40.52,14,36.5,40.52,0,0,0.00%,Greens, Malabar,,,FALSE,TRUE
8/14/22,YMF,3717,"Eggplant, Globe",10,37,41.07,10,37,41.07,0,0,0.00%,Eggplant, Globe,,,FALSE,TRUE
8/14/22,YMF,3853,"Greens, Eggplant Leaves - 12 bunch",20,36.5,40.52,20,36.5,40.52,0,0,0.00%,Greens, Eggplant Leaves - 12 bunch,,,FALSE,TRUE
8/21/22,AGF,3089,Melon Watermelon Red Seeded Organic,40,30.75,34.13,NA,NA,NA,1,0,NA,Melon Watermelon Red Seeded Organic,,,,TRUE,TRUE
8/21/22,AGF,3201,"Tomatoes, Roma",10,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Roma,,,TRUE,TRUE
8/21/22,AGF,3404,Tomatillos,46,32.75,36.35,46,32.75,36.35,0,0,0.00%,Tomatillos,,,,TRUE,TRUE
8/21/22,BXF,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,TRUE,FALSE
8/21/22,BXF,3702,"Greens, Malabar",12,36.5,40.52,11,36.5,40.52,0,0,-8.30%,Greens, Malabar,,,TRUE,FALSE
8/21/22,BXF,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,TRUE,FALSE
8/21/22,BXF,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,TRUE,FALSE
8/21/22,BXF,3854,"Greens, Pumpkin Vine",12,36.5,40.52,7,36.5,40.52,0,0,-41.70%,Greens, Pumpkin Vine,,,TRUE,FALSE
8/21/22,CAL,3153,"Peppers, Jalapeno",12,30,33.3,11,30,33.3,0,0,-8.30%,Peppers, Jalapeno,,,TRUE,TRUE
8/21/22,CBO,3813,"Greens, Kale",5,42.75,47.45,7,42.75,47.45,0,0,40.00%,Greens, Kale,,,FALSE,FALSE
8/21/22,CBS,3153,"Peppers, Jalapeno",12,30,33.3,12,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,TRUE,TRUE
8/21/22,CBS,3201,"Tomatoes, Roma",10,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Roma,,,TRUE,TRUE
8/21/22,CBS,3404,Tomatillos,86,32.75,36.35,86,32.75,36.35,0,0,0.00%,Tomatillos,,,,TRUE,TRUE
8/21/22,CHO,3200,"Tomatoes, Grape",10,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Grape,,,TRUE,FALSE
8/21/22,CHO,3458,"Peppers, Habanero",10,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,TRUE,FALSE
8/21/22,CHO,3702,"Greens, Malabar",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Malabar,,,TRUE,FALSE
8/21/22,CHO,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,TRUE,FALSE
8/21/22,CHO,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,TRUE,FALSE
8/21/22,CLP,3702,"Greens, Malabar",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Malabar,,,TRUE,FALSE
8/21/22,CLP,3813,"Greens, Kale",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens, Kale,,,TRUE,FALSE
8/21/22,CLP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,NA,NA,NA,1,0,NA,Greens, Sweet Potato Leaves,,,TRUE,FALSE
8/21/22,CLP,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,TRUE,FALSE
8/21/22,CLP,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,TRUE,FALSE
8/21/22,CMA,3813,"Greens, Kale",5,42.75,47.45,3,42.75,47.45,0,0,-40.00%,Greens, Kale,,,FALSE,FALSE
8/21/22,CTH,3202,"Tomatoes, Slicers",15,46,51.06,NA,NA,NA,1,0,NA,Tomatoes, Slicers,,,FALSE,FALSE
8/21/22,CVP,3702,"Greens, Malabar",12,36.5,40.52,13,36.5,40.52,0,0,8.30%,Greens, Malabar,,,FALSE,FALSE
8/21/22,CVP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,11,35.25,39.13,0,0,10.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
8/21/22,D2D,3200,"Tomatoes, Grape",10,40.5,44.96,26,40.5,44.96,0,0,160.00%,Tomatoes, Grape,,,TRUE,TRUE
8/21/22,D2D,3754,Cabbage,5,40.75,45.23,5,40.75,45.23,0,0,0.00%,Cabbage,,,,TRUE,TRUE
8/21/22,D2D,3813,"Greens, Kale",5,42.75,47.45,9,42.75,47.45,0,0,80.00%,Greens, Kale,,,TRUE,TRUE
8/21/22,DTF,3202,"Tomatoes, Slicers",36,46,51.06,36,46,51.06,0,0,0.00%,Tomatoes, Slicers,,,TRUE,FALSE
8/21/22,HAF,3758,"Eggplant, African (Bitter ball)",11,24,26.64,11,24,26.64,0,0,0.00%,Eggplant, African (Bitter ball),,,TRUE,FALSE
8/21/22,JWI,3813,"Greens, Kale",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Kale,,,FALSE,FALSE
8/21/22,KHF,3153,"Peppers, Jalapeno",12,30,33.3,23,30,33.3,0,0,91.70%,Peppers, Jalapeno,,,FALSE,FALSE
8/21/22,KHF,3201,"Tomatoes, Roma",36,40.5,44.96,30,40.5,44.96,0,0,-16.70%,Tomatoes, Roma,,,FALSE,FALSE
8/21/22,KHF,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,10,36.5,40.52,0,0,-33.30%,Greens, Eggplant Leaves - 12 bunch,,,FALSE,FALSE
8/21/22,KSL,3202,"Tomatoes, Slicers",15,46,51.06,NA,NA,NA,1,0,NA,Tomatoes, Slicers,,,FALSE,FALSE
8/21/22,KSL,3364,"Greens, Mustard",10,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/21/22,KSL,3828,"Peppers, Bell",10,40.75,45.23,NA,NA,NA,1,0,NA,Peppers, Bell,,,FALSE,FALSE
8/21/22,KSL,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,FALSE,FALSE
8/21/22,LDX,3153,"Peppers, Jalapeno",10,30,33.3,21,30,33.3,0,0,110.00%,Peppers, Jalapeno,,,FALSE,TRUE
8/21/22,LDX,3458,"Peppers, Habanero",11,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,FALSE,TRUE
8/21/22,LEE,3828,"Peppers, Bell",10,40.75,45.23,10,40.75,45.23,0,0,0.00%,Peppers, Bell,,,#N/A,#N/A
8/21/22,LFF,3153,"Peppers, Jalapeno",10,30,33.3,15,30,33.3,0,0,50.00%,Peppers, Jalapeno,,,FALSE,TRUE
8/21/22,LFF,3458,"Peppers, Habanero",25,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,FALSE,TRUE
8/21/22,LFF,3828,"Peppers, Bell",25,40.75,45.23,25,40.75,45.23,0,0,0.00%,Peppers, Bell,,,FALSE,TRUE
8/21/22,LOF,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/21/22,LOF,3813,"Greens, Kale",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Kale,,,FALSE,FALSE
8/21/22,MFP,3364,"Greens, Mustard",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
8/21/22,MFP,3828,"Peppers, Bell",5,40.75,45.23,12,40.75,45.23,0,0,140.00%,Peppers, Bell,,,FALSE,FALSE
8/21/22,MHA,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/21/22,MHG,3200,"Tomatoes, Grape",10,40.5,44.96,9,40.5,44.96,0,0,-10.00%,Tomatoes, Grape,,,TRUE,TRUE
8/21/22,MLG,3364,"Greens, Mustard",10,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/21/22,MLG,3702,"Greens, Malabar",14,36.5,40.52,14,36.5,40.52,0,0,0.00%,Greens, Malabar,,,FALSE,FALSE
8/21/22,MLG,3758,"Eggplant, African (Bitter ball)",11,24,26.64,11,24,26.64,0,0,0.00%,Eggplant, African (Bitter ball),,,FALSE,FALSE
8/21/22,MLG,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
8/21/22,MLG,3854,"Greens, Pumpkin Vine",14,36.5,40.52,14,36.5,40.52,0,0,0.00%,Greens, Pumpkin Vine,,,FALSE,FALSE
8/21/22,MMO,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/21/22,MMO,3813,"Greens, Kale",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Kale,,,FALSE,FALSE
8/21/22,NTN,3813,"Greens, Kale",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens, Kale,,,FALSE,FALSE
8/21/22,PBY,3089,Melon Watermelon Red Seeded Organic,10,30.75,34.13,NA,NA,NA,1,0,NA,Melon Watermelon Red Seeded Organic,,,,FALSE,FALSE
8/21/22,PBY,3201,"Tomatoes, Roma",10,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Roma,,,FALSE,FALSE
8/21/22,PLT,3364,"Greens, Mustard",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
8/21/22,PLT,3458,"Peppers, Habanero",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Peppers, Habanero,,,FALSE,FALSE
8/21/22,PLT,3702,"Greens, Malabar",12,36.5,40.52,12,36.5,40.52,0,0,0.00%,Greens, Malabar,,,FALSE,FALSE
8/21/22,PLT,3758,"Eggplant, African (Bitter ball)",22,24,26.64,22,24,26.64,0,0,0.00%,Eggplant, African (Bitter ball),,,FALSE,FALSE
8/21/22,PLT,3853,"Greens, Eggplant Leaves - 12 bunch",20,36.5,40.52,20,36.5,40.52,0,0,0.00%,Greens, Eggplant Leaves - 12 bunch,,,FALSE,FALSE
8/21/22,PLT,3854,"Greens, Pumpkin Vine",26,36.5,40.52,24,36.5,40.52,0,0,-7.70%,Greens, Pumpkin Vine,,,FALSE,FALSE
8/21/22,PZM,3153,"Peppers, Jalapeno",10,30,33.3,10,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,FALSE,TRUE
8/21/22,PZM,3458,"Peppers, Habanero",10,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,FALSE,TRUE
8/21/22,SXF,3758,"Eggplant, African (Bitter ball)",11,24,26.64,11,24,26.64,0,0,0.00%,Eggplant, African (Bitter ball),,,FALSE,FALSE
8/21/22,SXF,3826,"Greens, Sweet Potato Leaves",50,35.25,39.13,50,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
8/21/22,TXI,3702,"Greens, Malabar",12,36.5,40.52,27,36.5,40.52,0,0,125.00%,Greens, Malabar,,,FALSE,FALSE
8/21/22,TXI,3758,"Eggplant, African (Bitter ball)",11,24,26.64,11,24,26.64,0,0,0.00%,Eggplant, African (Bitter ball),,,FALSE,FALSE
8/21/22,TXI,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,25,35.25,39.13,0,0,150.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
8/21/22,TXI,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,FALSE,FALSE
8/21/22,YMF,3200,"Tomatoes, Grape",18,40.5,44.96,18,40.5,44.96,0,0,0.00%,Tomatoes, Grape,,,FALSE,TRUE
8/21/22,YMF,3702,"Greens, Malabar",14,36.5,40.52,14,36.5,40.52,0,0,0.00%,Greens, Malabar,,,FALSE,TRUE
8/21/22,YMF,3853,"Greens, Eggplant Leaves - 12 bunch",20,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,FALSE,TRUE
8/28/22,AGF,3404,Tomatillos,46,32.75,36.35,NA,NA,NA,1,0,NA,Tomatillos,,,,TRUE,TRUE
8/28/22,BXF,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,TRUE,FALSE
8/28/22,BXF,3702,"Greens, Malabar",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Malabar,,,TRUE,FALSE
8/28/22,BXF,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,NA,NA,NA,1,0,NA,Greens, Sweet Potato Leaves,,,TRUE,FALSE
8/28/22,BXF,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,TRUE,FALSE
8/28/22,BXF,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,TRUE,FALSE
8/28/22,CAL,3153,"Peppers, Jalapeno",12,30,33.3,12,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,TRUE,TRUE
8/28/22,CAL,3201,"Tomatoes, Roma",15,40.5,44.96,15,40.5,44.96,0,0,0.00%,Tomatoes, Roma,,,TRUE,TRUE
8/28/22,CBS,3153,"Peppers, Jalapeno",12,30,33.3,12,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,TRUE,TRUE
8/28/22,CBS,3201,"Tomatoes, Roma",15,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Roma,,,TRUE,TRUE
8/28/22,CBS,3404,Tomatillos,86,32.75,36.35,66,32.75,36.35,0,0,-23.30%,Tomatillos,,,,TRUE,TRUE
8/28/22,CHO,3458,"Peppers, Habanero",10,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,TRUE,FALSE
8/28/22,CHO,3702,"Greens, Malabar",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Malabar,,,TRUE,FALSE
8/28/22,CHO,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,TRUE,FALSE
8/28/22,CHO,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,TRUE,FALSE
8/28/22,CLP,3668,"Eggplant, Japanese",10,34.25,38.02,NA,NA,NA,1,0,NA,Eggplant, Japanese,,,TRUE,FALSE
8/28/22,CLP,3702,"Greens, Malabar",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Malabar,,,TRUE,FALSE
8/28/22,CLP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,NA,NA,NA,1,0,NA,Greens, Sweet Potato Leaves,,,TRUE,FALSE
8/28/22,CLP,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,TRUE,FALSE
8/28/22,CLP,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,TRUE,FALSE
8/28/22,CMU,3132,"Carrots, Rainbow",11,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,FALSE
8/28/22,CTH,3202,"Tomatoes, Slicers",15,46,51.06,NA,NA,NA,1,0,NA,Tomatoes, Slicers,,,FALSE,FALSE
8/28/22,CVP,3702,"Greens, Malabar",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Malabar,,,FALSE,FALSE
8/28/22,CVP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,NA,NA,NA,1,0,NA,Greens, Sweet Potato Leaves,,,FALSE,FALSE
8/28/22,D2D,3754,Cabbage,5,40.75,45.23,5,40.75,45.23,0,0,0.00%,Cabbage,,,,TRUE,TRUE
8/28/22,DTF,3202,"Tomatoes, Slicers",36,46,51.06,36,46,51.06,0,0,0.00%,Tomatoes, Slicers,,,TRUE,FALSE
8/28/22,HAF,3758,"Eggplant, African (Bitter ball)",11,24,26.64,NA,NA,NA,1,0,NA,Eggplant, African (Bitter ball),,,TRUE,FALSE
8/28/22,KAL,3132,"Carrots, Rainbow",22,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,FALSE
8/28/22,KHF,3153,"Peppers, Jalapeno",12,30,33.3,13,30,33.3,0,0,8.30%,Peppers, Jalapeno,,,FALSE,FALSE
8/28/22,KHF,3668,"Eggplant, Japanese",10,34.25,38.02,NA,NA,NA,1,0,NA,Eggplant, Japanese,,,FALSE,FALSE
8/28/22,KHF,3759,Onions,10,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,FALSE,FALSE
8/28/22,KHF,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,FALSE,FALSE
8/28/22,KSL,3202,"Tomatoes, Slicers",15,46,51.06,NA,NA,NA,1,0,NA,Tomatoes, Slicers,,,FALSE,FALSE
8/28/22,KSL,3364,"Greens, Mustard",10,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/28/22,KSL,3828,"Peppers, Bell",10,40.75,45.23,NA,NA,NA,1,0,NA,Peppers, Bell,,,FALSE,FALSE
8/28/22,LDX,3153,"Peppers, Jalapeno",10,30,33.3,10,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,FALSE,TRUE
8/28/22,LDX,3458,"Peppers, Habanero",11,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,FALSE,TRUE
8/28/22,LEE,3828,"Peppers, Bell",10,40.75,45.23,10,40.75,45.23,0,0,0.00%,Peppers, Bell,,,#N/A,#N/A
8/28/22,LFF,3153,"Peppers, Jalapeno",10,30,33.3,10,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,FALSE,TRUE
8/28/22,LFF,3458,"Peppers, Habanero",25,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,FALSE,TRUE
8/28/22,LFF,3828,"Peppers, Bell",20,40.75,45.23,10,40.75,45.23,0,0,-50.00%,Peppers, Bell,,,FALSE,TRUE
8/28/22,LOF,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/28/22,MFP,3153,"Peppers, Jalapeno",10,30,33.3,10,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,FALSE,FALSE
8/28/22,MFP,3364,"Greens, Mustard",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
8/28/22,MFP,3458,"Peppers, Habanero",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Peppers, Habanero,,,FALSE,FALSE
8/28/22,MFP,3759,Onions,10,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,FALSE,FALSE
8/28/22,MHA,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/28/22,MLG,3364,"Greens, Mustard",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
8/28/22,MLG,3702,"Greens, Malabar",14,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Malabar,,,FALSE,FALSE
8/28/22,MLG,3758,"Eggplant, African (Bitter ball)",11,24,26.64,NA,NA,NA,1,0,NA,Eggplant, African (Bitter ball),,,FALSE,FALSE
8/28/22,MLG,3759,Onions,10,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,FALSE,FALSE
8/28/22,MLG,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,NA,NA,NA,1,0,NA,Greens, Sweet Potato Leaves,,,FALSE,FALSE
8/28/22,MLG,3854,"Greens, Pumpkin Vine",14,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,FALSE,FALSE
8/28/22,MMO,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/28/22,PBY,3201,"Tomatoes, Roma",18,40.5,44.96,18,40.5,44.96,0,0,0.00%,Tomatoes, Roma,,,FALSE,FALSE
8/28/22,PBY,3668,"Eggplant, Japanese",10,34.25,38.02,NA,NA,NA,1,0,NA,Eggplant, Japanese,,,FALSE,FALSE
8/28/22,PLT,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
8/28/22,PLT,3458,"Peppers, Habanero",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Peppers, Habanero,,,FALSE,FALSE
8/28/22,PLT,3668,"Eggplant, Japanese",10,34.25,38.02,NA,NA,NA,1,0,NA,Eggplant, Japanese,,,FALSE,FALSE
8/28/22,PLT,3702,"Greens, Malabar",12,36.5,40.52,12,36.5,40.52,0,0,0.00%,Greens, Malabar,,,FALSE,FALSE
8/28/22,PLT,3758,"Eggplant, African (Bitter ball)",22,24,26.64,22,24,26.64,0,0,0.00%,Eggplant, African (Bitter ball),,,FALSE,FALSE
8/28/22,PLT,3853,"Greens, Eggplant Leaves - 12 bunch",20,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,FALSE,FALSE
8/28/22,PLT,3854,"Greens, Pumpkin Vine",26,36.5,40.52,14,36.5,40.52,0,0,-46.20%,Greens, Pumpkin Vine,,,FALSE,FALSE
8/28/22,PZM,3828,"Peppers, Bell",10,40.75,45.23,10,40.75,45.23,0,0,0.00%,Peppers, Bell,,,FALSE,TRUE
8/28/22,RSV,3755,Carrots,22,36.75,40.79,22,36.75,40.79,0,0,0.00%,Carrots,,,,FALSE,FALSE
8/28/22,SRF,3201,"Tomatoes, Roma",18,40.5,44.96,18,40.5,44.96,0,0,0.00%,Tomatoes, Roma,,,FALSE,TRUE
8/28/22,SRF,3759,Onions,30,46.25,51.34,50,46.25,51.34,0,0,66.70%,Onions,,,,FALSE,TRUE
8/28/22,SXF,3758,"Eggplant, African (Bitter ball)",11,24,26.64,11,24,26.64,0,0,0.00%,Eggplant, African (Bitter ball),,,FALSE,FALSE
8/28/22,SXF,3826,"Greens, Sweet Potato Leaves",50,35.25,39.13,NA,NA,NA,1,0,NA,Greens, Sweet Potato Leaves,,,FALSE,FALSE
